Experience,Fees,Place1,Profile_Dentist,Profile_Dermatologists,Profile_ENT Specialist,Profile_General Medicine,Profile_Homeopath
39,100,6,0,1,0,0,0
26,250,5,1,0,0,0,0
7,60,2,0,0,0,1,0
39,350,0,0,0,0,1,0
20,500,6,0,0,0,1,0
2,300,0,0,0,0,0,0
34,700,1,0,0,1,0,0
8,300,3,0,0,0,0,0
31,100,6,0,1,0,0,0
23,750,0,0,0,0,1,0
49,50,1,0,0,0,1,0
15,500,1,0,0,0,1,0
19,250,3,0,0,1,0,0
21,500,3,1,0,0,0,0
23,500,5,0,0,1,0,0
14,220,1,0,0,1,0,0
7,200,1,0,0,0,0,1
10,300,3,0,0,0,0,1
9,450,1,0,0,0,0,1
4,200,1,1,0,0,0,0
20,200,3,0,0,0,0,1
26,200,0,0,0,1,0,0
16,150,5,1,0,0,0,0
4,200,5,1,0,0,0,0
5,200,5,0,1,0,0,0
14,500,1,1,0,0,0,0
17,800,5,0,0,0,0,1
6,900,3,0,0,0,1,0
10,200,5,1,0,0,0,0
31,500,1,1,0,0,0,0
25,400,3,0,0,0,1,0
42,350,3,0,1,0,0,0
12,400,0,0,1,0,0,0
13,500,1,0,1,0,0,0
12,300,0,0,0,0,0,1
11,500,6,1,0,0,0,0
7,500,5,0,1,0,0,0
9,100,0,0,0,0,0,0
29,200,6,0,0,0,0,0
24,700,6,0,0,1,0,0
11,150,5,1,0,0,0,0
28,800,6,0,0,0,0,1
57,100,0,0,0,0,1,0
9,100,6,0,1,0,0,0
0,800,0,0,1,0,0,0
9,200,0,0,0,1,0,0
6,500,0,0,1,0,0,0
10,100,6,1,0,0,0,0
0,70,1,0,0,1,0,0
13,300,3,0,0,1,0,0
26,500,1,0,0,0,1,0
29,50,2,1,0,0,0,0
15,300,3,0,0,0,0,1
19,350,1,0,0,0,1,0
53,250,6,0,0,0,1,0
21,500,3,0,0,0,1,0
22,200,3,0,0,0,0,1
42,100,1,0,0,0,1,0
11,200,1,1,0,0,0,0
3,100,4,0,0,0,0,1
23,300,1,0,0,1,0,0
17,100,0,1,0,0,0,0
38,100,3,0,0,0,0,0
33,100,1,0,0,1,0,0
5,150,7,0,0,0,0,0
11,200,0,0,0,0,0,0
5,100,3,0,1,0,0,0
39,200,1,0,0,0,1,0
8,400,6,0,0,0,0,0
12,350,1,0,0,0,0,1
18,250,3,1,0,0,0,0
4,100,1,0,0,0,0,0
8,300,0,0,0,0,1,0
10,200,6,0,0,0,0,0
4,400,3,0,0,0,0,1
37,700,3,0,0,1,0,0
22,500,1,0,1,0,0,0
12,250,3,1,0,0,0,0
32,300,3,0,0,1,0,0
2,100,0,0,0,0,0,0
15,200,1,0,0,0,0,0
6,80,7,0,0,0,1,0
23,350,0,0,0,0,1,0
3,500,0,0,1,0,0,0
28,200,1,0,0,0,0,1
24,100,6,0,0,0,0,0
5,600,0,0,1,0,0,0
9,200,3,1,0,0,0,0
14,900,3,1,0,0,0,0
17,500,3,0,1,0,0,0
9,100,1,1,0,0,0,0
11,300,0,0,1,0,0,0
20,100,2,1,0,0,0,0
16,500,3,0,1,0,0,0
18,100,3,0,1,0,0,0
7,300,1,0,1,0,0,0
14,700,1,0,0,1,0,0
14,500,0,0,1,0,0,0
21,300,2,1,0,0,0,0
3,100,0,1,0,0,0,0
11,100,3,0,0,0,1,0
18,300,3,0,0,0,1,0
11,400,6,0,0,0,0,0
5,150,0,0,0,0,0,0
13,500,0,0,1,0,0,0
14,200,1,0,0,0,0,0
6,400,0,0,0,0,0,1
5,100,1,1,0,0,0,0
11,500,6,0,0,0,0,0
9,500,3,1,0,0,0,0
15,500,6,0,1,0,0,0
35,200,1,1,0,0,0,0
11,750,5,0,1,0,0,0
20,600,0,0,0,0,1,0
8,300,5,0,0,0,1,0
7,400,5,0,1,0,0,0
21,200,1,1,0,0,0,0
5,100,4,0,0,0,0,0
14,200,3,1,0,0,0,0
5,250,6,0,0,0,0,1
19,500,0,0,0,0,0,0
34,300,3,0,0,0,0,0
20,600,1,1,0,0,0,0
18,500,3,1,0,0,0,0
31,800,6,0,0,1,0,0
12,300,3,0,0,0,0,0
38,300,1,0,0,0,1,0
6,400,5,0,1,0,0,0
39,800,3,0,0,0,1,0
9,600,0,1,0,0,0,0
27,500,6,0,0,0,1,0
11,300,3,0,0,0,0,1
27,500,3,0,0,0,0,1
11,400,5,0,1,0,0,0
43,100,6,0,0,0,1,0
7,300,0,0,0,0,0,0
15,700,3,0,1,0,0,0
6,300,6,1,0,0,0,0
12,100,0,1,0,0,0,0
28,400,5,0,0,0,1,0
24,300,5,0,0,0,0,1
14,100,6,0,0,0,0,1
10,400,0,0,1,0,0,0
2,500,3,1,0,0,0,0
13,300,0,1,0,0,0,0
14,300,5,0,0,0,0,1
11,300,5,0,0,0,0,1
16,400,0,0,0,0,0,0
9,500,1,0,1,0,0,0
13,100,0,0,0,0,1,0
21,600,5,0,0,0,1,0
11,50,3,0,0,0,0,1
20,100,2,0,0,0,1,0
9,200,5,0,0,0,0,1
39,100,6,0,0,0,0,1
14,300,1,0,0,1,0,0
17,700,1,0,0,1,0,0
25,450,3,0,0,0,0,1
4,200,0,0,0,0,0,0
15,100,6,0,0,0,0,0
17,200,7,1,0,0,0,0
9,200,1,0,0,0,0,1
10,300,6,0,0,0,0,0
7,300,5,0,1,0,0,0
11,300,1,0,0,0,0,1
19,100,1,0,0,0,1,0
5,200,1,0,0,1,0,0
17,300,0,1,0,0,0,0
15,700,6,0,1,0,0,0
35,300,3,0,0,0,1,0
25,150,2,1,0,0,0,0
40,150,0,0,0,0,1,0
18,200,5,0,0,0,1,0
18,400,0,0,0,0,0,1
5,200,0,1,0,0,0,0
14,200,3,1,0,0,0,0
8,200,1,1,0,0,0,0
6,100,0,1,0,0,0,0
7,100,0,1,0,0,0,0
14,800,3,0,0,0,0,1
5,500,1,0,0,0,1,0
8,70,6,0,0,0,0,0
26,100,6,0,0,0,0,0
3,150,2,0,0,0,1,0
33,400,0,0,1,0,0,0
49,600,3,0,0,0,1,0
45,400,5,0,0,0,1,0
55,100,3,0,1,0,0,0
15,200,2,1,0,0,0,0
8,200,6,0,0,0,0,0
27,500,1,0,0,1,0,0
12,300,5,0,0,0,1,0
10,100,5,0,0,0,0,0
8,300,5,0,1,0,0,0
19,400,0,0,1,0,0,0
8,100,0,1,0,0,0,0
11,500,1,0,1,0,0,0
19,100,3,0,0,0,0,1
10,300,1,0,1,0,0,0
52,550,3,0,0,1,0,0
12,300,5,0,0,0,1,0
20,500,3,1,0,0,0,0
8,500,5,0,0,1,0,0
25,100,3,1,0,0,0,0
10,200,3,0,0,0,0,1
23,350,0,0,1,0,0,0
7,500,5,0,0,0,1,0
31,500,5,0,1,0,0,0
14,500,3,0,0,0,1,0
32,550,0,0,0,0,1,0
13,300,0,0,0,0,0,0
21,100,1,0,0,0,1,0
14,500,3,0,1,0,0,0
12,500,3,0,0,0,0,0
13,300,6,0,0,0,0,1
10,300,5,1,0,0,0,0
20,800,3,0,0,0,0,0
36,250,4,0,0,0,1,0
11,600,3,0,0,0,1,0
43,500,3,0,0,1,0,0
9,500,6,0,1,0,0,0
27,250,0,0,0,1,0,0
7,500,6,0,0,0,1,0
16,300,0,0,1,0,0,0
5,100,0,1,0,0,0,0
30,60,6,0,0,0,0,0
15,400,1,0,0,1,0,0
18,250,0,1,0,0,0,0
11,500,0,0,1,0,0,0
14,300,5,1,0,0,0,0
26,300,0,0,0,0,0,1
3,300,1,0,0,0,0,0
8,300,0,0,0,0,0,0
7,500,0,0,1,0,0,0
7,100,6,1,0,0,0,0
31,100,3,0,0,0,0,1
25,500,0,0,1,0,0,0
22,300,5,0,0,0,1,0
50,500,0,0,0,1,0,0
10,200,1,0,0,0,0,0
29,550,0,0,1,0,0,0
18,300,3,0,0,0,0,0
12,150,6,1,0,0,0,0
24,100,5,0,0,0,0,0
10,600,6,0,1,0,0,0
31,100,3,0,0,1,0,0
16,250,3,1,0,0,0,0
5,100,6,1,0,0,0,0
14,100,4,1,0,0,0,0
9,150,7,1,0,0,0,0
22,200,0,0,0,0,1,0
21,100,0,1,0,0,0,0
38,100,6,0,0,0,1,0
4,400,6,0,0,1,0,0
6,100,6,1,0,0,0,0
20,700,6,0,0,1,0,0
23,500,1,1,0,0,0,0
6,200,0,0,0,0,0,0
11,200,0,0,0,0,0,0
15,100,5,0,0,0,0,0
17,350,5,0,0,0,1,0
18,300,1,0,0,0,1,0
8,300,0,0,0,0,0,1
24,800,6,0,0,0,0,1
13,500,6,0,0,0,0,0
17,100,6,0,0,0,0,0
2,250,0,0,0,1,0,0
8,250,3,1,0,0,0,0
18,100,6,0,0,0,0,0
12,100,3,0,1,0,0,0
8,300,3,0,0,0,0,1
5,250,3,1,0,0,0,0
12,250,0,0,1,0,0,0
11,300,5,0,0,0,1,0
8,200,1,0,0,0,0,1
16,100,7,0,0,0,0,1
19,300,5,0,1,0,0,0
6,300,6,1,0,0,0,0
12,100,5,0,0,0,0,0
36,500,1,0,0,1,0,0
11,400,6,0,1,0,0,0
9,200,6,1,0,0,0,0
11,450,5,0,0,1,0,0
25,400,0,0,0,1,0,0
9,500,1,1,0,0,0,0
33,700,1,0,1,0,0,0
39,100,6,0,1,0,0,0
39,100,1,0,0,0,1,0
19,500,6,0,0,0,0,1
39,150,5,0,0,0,0,0
14,400,3,0,1,0,0,0
10,100,6,0,0,1,0,0
13,400,6,0,0,1,0,0
20,400,5,0,1,0,0,0
3,100,4,1,0,0,0,0
5,200,5,1,0,0,0,0
8,500,5,1,0,0,0,0
19,600,6,0,0,1,0,0
3,100,1,0,0,0,0,0
14,100,5,0,0,0,0,0
27,350,0,0,0,1,0,0
12,600,6,0,0,0,0,0
2,100,3,0,0,0,0,0
16,100,3,0,0,1,0,0
0,100,5,0,0,0,0,1
13,100,1,1,0,0,0,0
12,300,5,0,0,0,1,0
34,500,5,0,0,0,0,1
24,100,3,0,1,0,0,0
7,100,4,1,0,0,0,0
0,250,0,0,0,0,0,1
21,500,1,0,0,1,0,0
5,100,0,0,0,0,0,1
7,300,5,0,1,0,0,0
10,700,3,0,0,0,1,0
11,200,5,1,0,0,0,0
10,350,5,1,0,0,0,0
28,100,1,0,0,0,1,0
15,250,1,0,1,0,0,0
33,200,3,0,0,0,0,1
19,400,0,0,0,1,0,0
16,200,1,0,0,1,0,0
12,400,0,1,0,0,0,0
41,500,5,0,1,0,0,0
2,300,1,0,0,0,0,0
24,600,6,0,0,1,0,0
7,500,0,0,1,0,0,0
7,250,1,0,0,0,0,0
0,100,8,0,1,0,0,0
24,350,0,0,0,0,1,0
32,200,0,0,0,0,1,0
10,400,3,1,0,0,0,0
7,200,0,0,0,0,0,1
17,500,0,0,0,0,1,0
25,100,6,0,0,0,0,0
19,700,3,0,0,1,0,0
13,350,6,0,0,0,0,1
9,100,5,1,0,0,0,0
6,200,1,0,0,0,0,0
38,100,0,0,0,0,1,0
13,50,0,0,0,0,0,0
16,600,1,0,0,0,1,0
3,250,5,1,0,0,0,0
11,100,6,1,0,0,0,0
15,200,0,0,0,0,0,1
25,80,6,0,0,0,0,0
13,100,3,0,1,0,0,0
8,500,3,1,0,0,0,0
19,200,1,1,0,0,0,0
8,100,0,0,0,0,0,0
15,300,1,0,1,0,0,0
42,100,1,0,0,1,0,0
24,400,0,0,0,1,0,0
21,300,1,0,1,0,0,0
10,200,5,0,0,0,0,1
10,300,5,0,0,1,0,0
25,250,1,0,0,0,1,0
23,700,3,0,0,1,0,0
8,200,5,0,1,0,0,0
3,100,0,1,0,0,0,0
3,300,5,0,0,0,1,0
13,300,5,1,0,0,0,0
3,200,0,0,0,0,0,1
15,300,3,0,1,0,0,0
55,100,2,0,0,0,1,0
8,300,0,0,0,0,0,1
20,200,0,0,0,1,0,0
5,500,5,0,0,0,0,1
9,500,3,0,0,0,0,0
4,260,5,0,0,1,0,0
31,500,0,0,0,0,1,0
6,100,6,1,0,0,0,0
24,300,0,0,0,0,1,0
18,70,6,0,0,0,0,1
12,600,0,0,0,0,1,0
30,100,4,1,0,0,0,0
8,100,0,0,0,0,0,0
18,100,6,1,0,0,0,0
6,200,4,1,0,0,0,0
11,400,1,0,1,0,0,0
15,400,0,0,1,0,0,0
16,200,5,1,0,0,0,0
36,100,6,0,0,1,0,0
19,100,6,1,0,0,0,0
15,150,6,1,0,0,0,0
13,600,5,0,1,0,0,0
20,300,0,0,0,1,0,0
34,100,0,0,0,0,0,1
42,100,6,0,0,0,1,0
30,400,3,0,0,1,0,0
12,500,6,0,1,0,0,0
10,200,0,0,0,0,0,1
27,500,0,0,0,0,1,0
5,100,6,1,0,0,0,0
19,400,0,0,0,0,1,0
4,150,7,1,0,0,0,0
11,200,0,0,0,0,0,0
14,250,5,0,0,0,0,1
24,350,0,0,0,0,1,0
13,200,5,1,0,0,0,0
27,200,6,0,0,0,1,0
16,200,0,1,0,0,0,0
15,200,0,1,0,0,0,0
39,80,6,0,0,0,1,0
37,500,6,1,0,0,0,0
22,700,0,0,0,1,0,0
12,300,2,0,0,0,1,0
6,100,3,0,0,0,0,0
9,100,6,0,0,0,1,0
6,200,6,1,0,0,0,0
12,800,3,0,0,1,0,0
10,100,3,0,0,0,0,0
4,100,5,0,1,0,0,0
32,100,3,0,1,0,0,0
65,100,3,0,0,0,1,0
27,350,6,0,0,0,0,0
4,500,5,0,0,1,0,0
20,250,1,0,1,0,0,0
14,200,5,0,0,0,1,0
8,800,1,0,0,1,0,0
16,500,1,0,0,0,1,0
2,300,0,0,0,0,0,0
15,100,6,0,0,0,0,1
9,400,0,0,0,1,0,0
19,300,0,0,0,0,0,0
15,200,1,1,0,0,0,0
16,500,6,1,0,0,0,0
10,200,6,0,0,0,0,1
16,500,6,1,0,0,0,0
2,400,1,0,0,1,0,0
10,500,3,0,0,1,0,0
21,100,6,0,0,0,0,1
29,100,1,0,0,0,1,0
21,300,0,0,1,0,0,0
12,200,1,1,0,0,0,0
9,200,6,1,0,0,0,0
38,100,3,0,1,0,0,0
40,150,0,0,0,0,0,0
5,200,0,0,0,0,0,1
6,100,2,1,0,0,0,0
10,500,6,0,1,0,0,0
51,500,3,0,0,0,1,0
8,500,1,0,1,0,0,0
12,600,6,0,0,1,0,0
13,300,5,0,0,0,1,0
44,100,5,0,0,0,1,0
8,200,0,0,0,0,0,1
13,150,1,1,0,0,0,0
28,100,6,0,0,0,0,0
9,100,6,1,0,0,0,0
11,500,6,0,1,0,0,0
8,100,6,1,0,0,0,0
13,400,5,0,0,1,0,0
8,300,3,0,0,0,0,1
23,600,1,0,0,0,1,0
11,100,1,1,0,0,0,0
4,500,5,0,1,0,0,0
14,100,6,0,0,1,0,0
37,200,6,0,0,0,1,0
20,400,1,0,0,1,0,0
13,150,6,0,0,0,0,0
5,400,0,0,1,0,0,0
19,400,3,0,1,0,0,0
23,150,1,0,0,0,1,0
19,200,2,1,0,0,0,0
38,200,5,0,0,1,0,0
17,100,1,0,0,1,0,0
14,500,3,0,0,0,0,1
43,100,0,0,0,0,1,0
11,500,0,0,1,0,0,0
10,800,0,0,1,0,0,0
13,800,3,0,0,1,0,0
10,300,3,0,0,0,0,0
9,500,3,0,1,0,0,0
12,250,3,1,0,0,0,0
17,200,0,0,0,0,0,0
10,300,0,0,1,0,0,0
2,300,1,0,0,1,0,0
10,100,1,0,0,0,0,0
20,700,6,0,0,0,1,0
9,30,6,0,0,0,0,0
13,400,5,0,1,0,0,0
23,200,0,0,0,0,1,0
19,300,5,0,0,1,0,0
19,200,1,0,0,0,1,0
42,200,0,0,0,0,1,0
7,500,6,0,0,1,0,0
11,300,5,0,1,0,0,0
11,200,0,0,0,0,0,0
7,100,1,0,1,0,0,0
11,100,6,0,0,0,0,1
3,500,1,1,0,0,0,0
4,100,3,0,1,0,0,0
20,300,5,1,0,0,0,0
19,200,1,0,0,1,0,0
41,100,3,0,0,0,1,0
9,300,6,0,0,0,0,0
52,500,1,0,0,0,1,0
8,100,6,0,0,0,1,0
6,400,5,0,1,0,0,0
0,100,8,0,1,0,0,0
11,300,3,1,0,0,0,0
19,200,5,1,0,0,0,0
10,200,5,0,0,0,0,0
6,200,1,0,1,0,0,0
15,500,0,0,0,0,0,0
43,200,1,0,1,0,0,0
9,500,0,0,1,0,0,0
41,100,3,0,0,1,0,0
9,100,1,0,0,0,1,0
23,400,0,0,0,1,0,0
3,100,7,0,0,0,0,0
4,300,1,0,1,0,0,0
25,200,0,0,0,1,0,0
20,100,6,0,0,0,1,0
7,150,0,0,0,0,0,1
10,200,2,1,0,0,0,0
9,250,3,1,0,0,0,0
7,250,0,1,0,0,0,0
6,400,3,0,1,0,0,0
20,100,6,0,0,0,0,0
20,300,5,0,0,0,1,0
7,100,0,0,0,0,0,0
13,100,1,1,0,0,0,0
11,100,2,1,0,0,0,0
8,400,3,1,0,0,0,0
22,500,1,0,0,0,0,0
8,100,3,0,0,0,0,0
18,100,0,0,0,0,0,0
9,100,1,1,0,0,0,0
24,600,6,0,0,0,0,1
8,800,1,0,0,1,0,0
21,700,0,0,1,0,0,0
28,600,6,0,0,1,0,0
22,100,5,0,0,0,0,1
6,300,3,1,0,0,0,0
5,200,1,0,0,0,0,0
7,700,0,0,0,1,0,0
19,300,1,1,0,0,0,0
20,150,3,1,0,0,0,0
10,250,1,0,1,0,0,0
9,400,6,1,0,0,0,0
2,100,1,1,0,0,0,0
44,300,5,0,1,0,0,0
5,500,1,0,1,0,0,0
11,300,1,0,0,0,0,1
23,350,5,0,0,0,1,0
11,300,6,0,0,0,0,1
8,300,5,0,1,0,0,0
2,450,5,0,1,0,0,0
29,700,5,0,0,0,1,0
15,100,6,0,0,1,0,0
17,500,0,1,0,0,0,0
22,500,3,0,1,0,0,0
21,100,3,0,0,0,1,0
5,500,5,0,0,0,0,0
49,500,6,0,0,0,1,0
22,200,3,1,0,0,0,0
14,100,3,0,0,0,1,0
18,100,2,1,0,0,0,0
12,350,0,0,0,0,0,1
8,100,1,0,0,0,0,0
17,50,6,0,0,0,0,1
20,100,6,0,0,0,0,0
20,600,0,0,0,0,0,0
13,500,3,0,0,0,1,0
44,100,4,0,0,0,1,0
7,200,1,1,0,0,0,0
38,100,1,0,0,0,1,0
3,100,7,1,0,0,0,0
3,200,1,1,0,0,0,0
33,100,3,0,0,0,1,0
15,350,0,0,0,0,1,0
15,150,1,0,0,0,0,0
11,600,0,0,0,0,1,0
7,100,5,1,0,0,0,0
16,300,1,1,0,0,0,0
24,300,5,0,0,0,0,1
11,250,6,1,0,0,0,0
7,100,1,1,0,0,0,0
5,500,6,1,0,0,0,0
47,400,0,0,0,0,0,1
14,300,0,0,0,1,0,0
46,800,3,0,0,1,0,0
64,100,6,0,0,0,1,0
5,200,5,0,0,0,0,0
19,300,3,1,0,0,0,0
5,500,0,0,0,0,1,0
6,200,3,1,0,0,0,0
13,300,0,0,0,0,0,0
13,200,6,1,0,0,0,0
43,300,3,0,0,0,0,1
2,350,0,0,0,0,0,1
5,500,6,0,0,0,0,0
10,150,5,0,0,0,0,0
40,100,6,0,0,0,0,1
17,100,6,0,0,0,0,1
14,500,6,0,1,0,0,0
0,500,3,0,0,0,1,0
9,400,1,0,1,0,0,0
11,600,3,0,0,1,0,0
36,300,3,0,0,0,1,0
15,200,7,1,0,0,0,0
12,100,6,0,1,0,0,0
8,600,3,1,0,0,0,0
20,300,0,0,0,0,1,0
20,50,6,0,0,0,0,0
6,150,3,0,0,0,0,1
7,500,5,0,1,0,0,0
13,200,5,0,0,0,1,0
15,50,3,0,0,0,0,0
43,550,3,0,0,1,0,0
6,600,3,0,0,1,0,0
11,200,5,0,0,0,0,1
41,100,6,0,0,0,0,0
6,500,6,0,0,0,1,0
14,400,5,0,1,0,0,0
41,100,0,0,0,0,1,0
12,150,1,0,0,0,1,0
8,100,2,1,0,0,0,0
20,500,6,0,0,0,0,1
3,200,7,0,0,0,1,0
9,300,6,0,0,0,0,0
22,200,3,0,0,0,1,0
15,500,3,0,1,0,0,0
22,600,5,0,1,0,0,0
20,600,3,0,1,0,0,0
7,50,6,0,0,0,0,0
12,200,5,0,0,0,1,0
28,600,0,1,0,0,0,0
9,200,3,0,1,0,0,0
36,500,6,0,1,0,0,0
13,100,3,0,0,0,0,1
10,200,0,0,0,0,0,1
12,500,5,0,1,0,0,0
26,500,5,0,0,0,0,1
25,50,6,0,0,0,0,0
18,500,6,0,0,0,0,0
14,50,6,0,0,0,0,1
37,100,3,0,0,0,1,0
14,300,4,0,1,0,0,0
16,500,5,0,0,0,1,0
22,100,3,0,1,0,0,0
15,100,1,1,0,0,0,0
19,500,0,0,0,1,0,0
10,400,5,1,0,0,0,0
17,300,0,0,0,0,0,0
46,100,5,0,0,0,0,0
17,250,1,0,1,0,0,0
17,250,0,0,0,0,0,0
8,300,5,0,0,0,1,0
17,150,5,0,0,0,1,0
6,100,6,0,0,0,0,1
12,300,1,0,1,0,0,0
26,800,3,0,0,1,0,0
17,200,1,1,0,0,0,0
34,100,6,0,0,1,0,0
14,500,0,0,0,0,0,0
34,250,1,1,0,0,0,0
8,150,0,0,1,0,0,0
10,200,3,1,0,0,0,0
21,250,0,0,0,0,1,0
40,200,5,0,0,0,1,0
11,600,3,0,1,0,0,0
11,400,3,0,1,0,0,0
14,200,6,0,0,0,0,0
5,500,5,0,1,0,0,0
13,600,6,0,0,0,0,1
13,50,0,0,0,0,0,0
27,100,0,0,1,0,0,0
7,400,0,0,1,0,0,0
44,70,0,0,0,0,0,0
21,100,3,0,0,0,1,0
8,100,6,0,1,0,0,0
19,500,3,0,0,1,0,0
19,200,1,0,0,1,0,0
11,100,3,1,0,0,0,0
19,800,3,0,0,0,1,0
12,300,5,0,1,0,0,0
15,600,6,0,0,0,1,0
17,500,6,1,0,0,0,0
32,100,3,0,0,0,1,0
9,300,5,0,1,0,0,0
34,400,5,0,0,1,0,0
6,500,0,0,1,0,0,0
13,200,4,0,0,1,0,0
11,400,0,0,0,0,1,0
15,200,5,0,0,0,0,1
10,200,1,0,0,0,1,0
10,350,5,0,0,1,0,0
14,700,0,0,0,1,0,0
19,200,1,0,0,0,1,0
7,300,5,0,0,0,0,1
3,300,0,0,0,0,0,0
3,200,1,1,0,0,0,0
26,500,1,0,1,0,0,0
22,500,3,0,0,0,1,0
10,100,6,0,1,0,0,0
11,400,3,1,0,0,0,0
21,500,3,1,0,0,0,0
20,500,3,1,0,0,0,0
12,400,5,1,0,0,0,0
46,100,4,0,0,0,1,0
21,300,5,0,1,0,0,0
24,400,0,0,1,0,0,0
7,300,5,0,0,0,1,0
10,400,5,0,0,0,1,0
0,100,0,0,0,0,0,1
13,300,0,0,0,0,1,0
9,100,2,1,0,0,0,0
21,500,0,0,0,0,0,1
19,100,6,0,0,0,0,1
12,300,0,1,0,0,0,0
34,100,6,0,0,0,0,1
19,400,0,0,0,0,0,1
36,300,0,0,0,0,1,0
7,400,6,0,0,0,0,1
40,800,6,0,1,0,0,0
30,300,3,0,0,0,0,1
51,450,0,0,0,0,1,0
3,300,0,1,0,0,0,0
2,200,1,0,0,1,0,0
4,150,1,1,0,0,0,0
12,300,3,1,0,0,0,0
6,100,0,0,0,0,0,1
15,100,6,0,0,0,0,0
8,400,6,0,0,0,0,1
4,350,0,0,1,0,0,0
4,200,0,1,0,0,0,0
47,100,6,0,0,0,1,0
35,100,0,0,0,0,0,1
31,300,3,0,0,0,0,1
10,300,3,0,0,0,0,1
19,300,0,0,0,1,0,0
33,100,1,0,0,0,1,0
41,600,3,0,0,0,1,0
15,100,6,0,0,0,1,0
17,200,3,1,0,0,0,0
